Timet,Wt,M_Vt,m_ENt,m_ECt,rt,j_NAt,j_Ct,j_It,j_CAt,j_EN_Ct,j_EC_Ct,j_EN_Mmt,j_EC_Mmt,j_EN_Gt,j_EC_Gt,j_Gt,j_VMt,j_EN_Rt,j_EC_Rt,Nt,Ct,It,j_Ot,L_allomt
626,0.0552187913543206,0.00171673309353083,0.0416027046496472,0.000949851335593285,4.75424188235238e-05,0.00012834516801255,0.00964771142478088,0.000843107066562727,8.28496874079841e-05,0.00106834452162202,4.88289322313571e-05,5.14544630616819e-06,1.28636157654205e-06,0.00106319907531585,4.7542570654815e-05,4.75424188235238e-05,0,0.00106129737856291,1.51831291164911e-10,4.96622111471142e-06,9.665,0.00343241963629896,0.000104858509526812,6.10694942857915
627,0.0552243893453666,0.00171681471117457,0.0416158950435357,0.000983827069188057,4.10493379047052e-05,0.000110235893746797,0.0080351811537148,0.000532848886536589,5.25805418743176e-05,0.000890001748713395,4.21208362531771e-05,4.28543013537687e-06,1.07135753384422e-06,0.000885716318578018,4.10494787193329e-05,4.10493379047052e-05,0,0.00088407434506183,1.40814627671995e-10,5.46071122678972e-06,9.18,0.00216004398505865,6.62674995089277e-05,6.10737087347927
628,0.0552285087752662,0.00171688518528177,0.0416300877941869,0.00099424651609256,5.26818872379142e-05,0.000140572409270727,0.0102014388304572,0.000580683889720086,5.74079947891375e-05,0.00113030501592052,5.40422636832512e-05,5.44076761552994e-06,1.36019190388249e-06,0.00112486424830499,5.26820717793687e-05,5.26818872379141e-05,0,0.00112275697281548,1.84541454579872e-10,5.53815146094817e-06,9.095,0.00234948289975514,7.22121207249423e-05,6.10768099615405
629,0.0552333094002868,0.0017169756340335,0.0416486433114802,0.000997560034502907,3.95553888868301e-05,-2.9092195534934e-05,0.00763352337677104,0.000184027730958738,1.83134057650014e-05,0.00084615498908837,4.05733314335461e-05,4.07121264926041e-06,1.0178031623151e-06,0.000842083776439109,3.9555528271231e-05,3.95553888868301e-05,0,0.000840501560883638,1.39384400939593e-10,-4.00139857565207e-07,8.965,0.000739677327642357,2.2884639621784e-05,6.10804239186278
630,0.055223177974736,0.00171704354967241,0.0415282001033693,0.000975260775405221,4.76949246387451e-05,6.77749248177478e-05,0.00942009815982031,0.00108222674085704,0.000105773795743613,0.00104121862015025,4.89510991669961e-05,5.02405258079038e-06,1.25601314519759e-06,0.00103619456756946,4.76950860217985e-05,4.76949246387451e-05,0,0.00103428677058391,1.61383053466212e-10,1.40463781806661e-06,8.78,0.00443071129594541,0.00013457317440131,6.10727967656657
631,0.0552246042034973,0.00171712544393512,0.0414836338171881,0.0010320371022374,5.59456277708674e-05,5.21701076341755e-05,0.0104272926223708,-1.1176142269488e-05,-1.11785705381137e-06,0.00115117786137238,5.73361465738733e-05,5.56122298442701e-06,1.39030574610675e-06,0.00114561663838795,5.59458408277665e-05,5.59456277708674e-05,0,0.00114337881327712,2.13056899075017e-10,8.34050455484116e-07,8.81,-4.46949881149675e-05,-1.39005678121287e-06,6.10738704880738
632,0.0552179762289123,0.00171722150959604,0.0414113461674631,0.000973525552397357,3.45798251314225e-05,8.12725473596403e-05,0.00684225211230981,0.000393093156628847,3.88581666716649e-05,0.000754159692631605,3.54922426951027e-05,3.64920129224973e-06,9.12300323062434e-07,0.000750510491339356,3.45799423720403e-05,3.45798251314224e-05,0,0.000749127298334103,1.17240617869107e-10,3.65614943323304e-06,8.81,0.00159064945634368,4.88932810709261e-05,6.10688806070409
633,0.055220047637617,0.00171728089081555,0.0414112415935829,0.000976857917547112,4.80315110427467e-05,0.000140037952876646,0.00947067412538297,0.00148762135309955,0.000144206624501573,0.00104385733460852,4.929443164525e-05,5.05102643084472e-06,1.26275660771118e-06,0.00103880630817768,4.80316750375389e-05,4.80315110427467e-05,0,0.00103688504773597,1.63994792158823e-10,7.09045196036279e-06,8.76,0.00614348495745372,0.000185060293543276,6.10704400908655
634,0.0552301274007262,0.00171736337441162,0.0414386297103055,0.00107172333803689,5.61063113803471e-05,0.000152432879810839,0.0100611597754253,0.000403387479599302,4.00142591924335e-05,0.00110946354648726,5.744803075682e-05,5.36595212207255e-06,1.34148803051814e-06,0.00110409759436519,5.61065427263019e-05,5.61063113803471e-05,0,0.00110185334190998,2.31345954857811e-10,7.81061002048847e-06,8.875,0.00162659309180284,5.0181983739408e-05,6.1078028489696
635,0.0552353215587228,0.00171745972933586,0.0414709420826864,0.00105422964424055,5.47655032552758e-05,0.00136325369933938,0.00998746755056825,-0.000279806160849502,-2.81406102590132e-05,0.00110223470695609,5.60973836442971e-05,5.32664959367215e-06,1.33166239841804e-06,0.00109690805736241,5.47657212458791e-05,5.47655032552758e-05,0,0.0010947174372322,2.17990603290587e-10,-2.92919771110476e-06,9.13,-0.00111298840787072,-3.48038895360414e-05,6.10819386611927
636,0.0553493808766908,0.00171755378688226,0.042714935591565,0.000969934111111769,5.27470460803489e-05,0.000163858514585332,0.0104765978683085,0.000608625995090898,6.01563802907106e-05,0.00119109950737613,5.41440926331182e-05,5.58751910789607e-06,1.39687977697402e-06,0.00118551198826823,5.27472128561442e-05,5.27470460803489e-05,0,0.00118340210642502,1.66775795281651e-10,8.9690239926507e-06,9.13,0.00246312243641312,7.57014065032286e-05,6.1167773154451
637,0.055355906588067,0.001717644382771,0.0427505034078808,0.000975895387708323,4.17511492724737e-05,0.00013551464221124,0.00824065918265985,-0.000453466459088874,-4.58594641479994e-05,0.000937661367925075,4.28500373351869e-05,4.39501842404574e-06,1.09875460601144e-06,0.000933266349501029,4.17512827291754e-05,4.17511492724737e-05,0,0.000931596303530131,1.33456701696948e-10,1.15632555423551e-05,9.095,-0.00179412048805069,-5.62892739822551e-05,6.11726823213262
638,0.0553568449100628,0.00171771609639802,0.0427850084726948,0.000887145261582162,4.53074440338492e-05,-6.23344539857339e-05,0.00986226389975298,0.00122126729798516,0.000119154499200465,0.00112328035638723,4.66225314706061e-05,5.25987431547292e-06,1.31496857886823e-06,0.00111802048207176,4.53075628917379e-05,4.53074440338492e-05,0,0.0011162081843104,1.18857888700523e-10,-6.00340128526503e-07,8.93,0.00500912759290854,0.000151585666285942,6.1173388187682
639,0.0553461166919591,0.00171779392172393,0.0426020425488243,0.000959637141999831,5.20139086970142e-05,0.000124378328254857,0.0104446916243244,-1.24089961613222e-05,-1.24119848099047e-06,0.00118435801394344,5.34066960603545e-05,5.5705024534211e-06,1.39262561335528e-06,0.00117878751149002,5.20140704469993e-05,5.20139086970142e-05,0,0.00117670695514214,1.61749985103197e-10,3.67915672337614e-06,8.78,-4.96241932699589e-05,-1.54026828770655e-06,6.11653175018669
640,0.0553458834568227,0.00171788327090013,0.0425988832240123,0.000904939478554787,3.28915838271549e-05,5.01207462697309e-05,0.00701499336701513,7.46711284055374e-05,7.45104779362679e-06,0.000795481246922455,3.38270069943293e-05,3.74132996618923e-06,9.35332491547307e-07,0.000791739916956265,3.2891674502782e-05,3.28915838271548e-05,0,0.000790424253603182,9.06756272037136e-11,1.38947746779453e-06,8.78,0.000299321739914124,9.27084247092225e-06,6.11651420368458
641,0.0553430608301472,0.00171793977480174,0.0425635034068639,0.000878533836069431,4.4710266875411e-05,0.000109432477960576,0.0098303792815107,0.00083453382705627,8.20476611128565e-05,0.00111387137766142,4.60211003371304e-05,5.24286919049979e-06,1.31071729762495e-06,0.00110862850847092,4.47103830395055e-05,4.4710266875411e-05,0,0.00110684009779591,1.16164094483969e-10,3.13829456513096e-06,8.725,0.00339579132575796,0.000103615934221084,6.11630185291176
642,0.0553464450713194,0.00171801658434755,0.0425533175695829,0.000914521221910573,4.6711190611649e-05,8.8077172071317e-05,0.00985516932249967,0.000255414631743283,2.54081822196187e-05,0.00111633273509359,4.80253451250589e-05,5.2560905475493e-06,1.31402263688733e-06,0.00111107664454604,4.67113224881716e-05,4.6711190611649e-05,0,0.00110920819692157,1.31876522567042e-10,2.01963273776496e-06,8.68,0.00102698174657366,3.17153815952984e-05,6.11655645443963
643,0.05534489763964,0.0017180968349477,0.0425213616676619,0.000891861459318888,4.57248456532871e-05,0.000164989149445659,0.00989901834280353,0.000589295647750909,5.82291127913923e-05,0.00112050840568623,4.704483760866e-05,5.27947668825051e-06,1.31986917206263e-06,0.00111522892899798,4.57249684365974e-05,4.57248456532871e-05,0,0.00111339993517185,1.22783310299893e-10,1.2502502000579e-05,8.845,0.00238558571476375,7.31730455999205e-05,6.11644003945544
644,0.0553521403964626,0.00171817539466029,0.0425659580703767,0.000903005064779028,4.44003583751578e-05,-8.98768967780625e-06,0.00949038635695655,0.0008395164893363,8.24794213666776e-05,0.00107535647139641,4.56658653337734e-05,5.06153961533413e-06,1.26538490383353e-06,0.00107029493178108,4.44004804299398e-05,4.44003583751578e-05,0,0.00106851891744607,1.22054782052778e-10,-1.13026867524433e-07,9,0.00341854665970849,0.000104250735797267,6.11698491105289
645,0.0553449356088586,0.00171825168226356,0.0424413909912111,0.000939778636912745,3.7857002774363e-05,0.000106809060684053,0.00776677489347941,0.000126836074486907,1.26418024063444e-05,0.00087741394680872,3.88926864386295e-05,4.14228011917542e-06,1.03557002979386e-06,0.000873271666689545,3.78571164088356e-05,3.78570027743629e-05,0,0.00087175738657857,1.13634472694696e-10,5.50262147568566e-06,9.415,0.000509006774827644,1.57490783046765e-05,6.11644289593388
646,0.0553468235601136,0.00171831673012227,0.0424537610491506,0.00091349227794902,4.96145208415405e-05,0.000114419866341768,0.0104798283427387,0.00076837227133953,7.57162133720756e-05,0.00118431540251093,5.10119717543761e-05,5.58924201862693e-06,1.39731050465673e-06,0.0011787261604923,4.96146612497193e-05,4.96145208415405e-05,0,0.00117674157965864,1.40408178898703e-10,3.00545866512622e-06,9.48,0.00311922893610667,9.54238659259316e-05,6.116584928409
647,0.0553496405564218,0.00171840198358349,0.0424408266116619,0.000938151323452418,5.0977802598414e-05,0.000143309915028189,0.0104772704063809,7.26395987338468e-05,7.25377143131875e-06,0.00118360722147214,5.23749245242907e-05,5.58787778759914e-06,1.39696944689979e-06,0.00117801934368454,5.09779550773909e-05,5.0977802598414e-05,0,0.0011759802315806,1.52478976839265e-10,5.40910503756439e-06,9.41,0.000290961846407989,9.02122452721257e-06,6.11679685100372
648,0.0553516109715088,0.00171848958394059,0.0424567479735593,0.000892982482697551,4.14112219997276e-05,0.000126675253505465,0.0089535890046873,0.00110729107717301,0.000108037688864511,0.00101194924942747,4.26051457473052e-05,4.77524767499619e-06,1.19381191874905e-06,0.00100717400175248,4.14113338285562e-05,4.14112219997276e-05,0,0.00100551755287249,1.11828828600166e-10,6.044066424485e-06,9.28,0.00454149368212805,0.000137516208841316,6.11694508325774
649,0.0553589390224581,0.00171856074869426,0.0424746815894069,0.000958378146964869,3.13182306213747e-05,9.22288807793196e-05,0.00629735556868988,-0.000525446526445763,-5.34522704084664e-05,0.000711944925409667,3.21579757812479e-05,3.35858977909864e-06,8.39647444774659e-07,0.000708586335630568,3.13183283364732e-05,3.13182306213747e-05,0,0.000707333606405714,9.77150985451668e-11,6.83820477381829e-06,9.43,-0.00206728752955859,-6.52564042880149e-05,6.11749635003848
650,0.0553577007820277,0.00171861457097612,0.0424902355586681,0.000872737974010915,2.16151445173748e-05,7.49832741132329e-05,0.00478495364528361,0.00102492167880184,9.82704829089233e-05,0.000541251744663665,2.22531939560741e-05,2.551975389721e-06,6.37993847430249e-07,0.000538699769273944,2.16152001086438e-05,2.16151445173748e-05,0,0.00053783516349325,5.55912690555251e-11,9.04904266908109e-06,9.095,0.0042831751760975,0.000127274500733012,6.11740320264728
651,0.0553643809635517,0.00171865171907844,0.0425071003026794,0.000948736448638472,5.0009978987049e-05,-7.22349072067103e-05,0.0101606853885587,0.00075385292678178,7.42725923297802e-05,0.00114961099950947,5.13648896922089e-05,5.41903244635023e-06,1.35475811158756e-06,0.00114419196706312,5.00101315806214e-05,5.00099789870489e-05,0,0.00114219156790365,1.52593572489128e-10,-6.5561143646496e-07,9.065,0.00306083021235408,9.36173728491593e-05,6.11790571548916
652,0.0553501374134934,0.0017187376688148,0.0423111010278835,0.000971596842320398,3.84788165977053e-05,0.000102320807029162,0.00762923628990602,-0.000195106822557829,-1.96124569044772e-05,0.000859175656757563,3.94961725897776e-05,4.06892620112524e-06,1.01723155028131e-06,0.000855106730556438,3.84789410394963e-05,3.84788165977052e-05,0,0.000853567577892531,1.24441791086679e-10,5.08917707803322e-06,9.05,-0.000776455940049805,-2.42276669249617e-05,6.11683422919735
653,0.0553501203131548,0.00171880380380634,0.0423208289171619,0.000912450938927053,4.89352606277757e-05,0.000297887097380966,0.0103484696259703,0.000159410513424757,1.58914786464061e-05,0.00116581123924305,5.03151956748105e-05,5.51918405153212e-06,1.37979601288303e-06,0.00116029205519152,4.89353996619275e-05,4.89352606277757e-05,0,0.00115833464476641,1.39034151819793e-10,-8.19111988902275e-06,8.795,0.000639612605343063,1.98008828628056e-05,6.11683294275317
654,0.0553670634775204,0.00171888791391844,0.0424933349747966,0.000877982696004879,4.76295017324113e-05,0.000184002713825212,0.0104789878096734,-0.000305564908597198,-3.07384017982969e-05,0.00118540848841891,4.90268241691576e-05,5.5887937508082e-06,1.39719843770205e-06,0.00117981969466811,4.76296257314556e-05,4.76295017324113e-05,0,0.00117791451459881,1.2399904431563e-10,1.79851371306897e-05,8.86,-0.00121517280203126,-3.79570505237357e-05,6.11810750062368
655,0.0553708475366178,0.00171896978369332,0.04255002832697,0.000798175763758223,2.68036714535034e-05,2.48491978951605e-05,0.00650526116774978,3.33811567899705e-05,3.33464875799796e-06,0.000736990328623896,2.76710968289787e-05,3.46947278122329e-06,8.67368195305822e-07,0.000733520855842672,2.68037286336729e-05,2.68036714535034e-05,0,0.000732448708984535,5.71801695009306e-11,5.9020840811865e-07,8.76,0.000133661801832659,4.1455115198577e-06,6.11839214131784
656,0.055366055664562,0.00171901585839464,0.0424959505373477,0.000773817973108461,4.0384467935852e-05,-6.90783861845264e-05,0.0101198986574916,0.000710023170865466,7.00102760384555e-05,0.00114509644333933,4.17338688340327e-05,5.39727952988525e-06,1.34931988247131e-06,0.00113969916380945,4.03845489515614e-05,4.0384467935852e-05,0,0.00113808378509202,8.10157094676637e-11,-6.36136273593134e-07,8.78,0.00288051266617112,8.81721082371524e-05,6.11803169088185
657,0.0553519604799976,0.00171908527993545,0.0423043349380548,0.000802063202999899,4.1481280756124e-05,0.000152525119319467,0.010017196737395,0.00106118717908875,0.00010389962907627,0.00112830080260614,4.28169974780694e-05,5.34250517000499e-06,1.33562629250125e-06,0.00112295829743613,4.14813711855682e-05,4.1481280756124e-05,0,0.00112129904620589,9.0429444145237e-11,7.97411483534789e-06,8.78,0.0043366302340247,0.000131797090251842,6.11697137623774
658,0.0553603423108453,0.00171915658979459,0.0423359735583586,0.000863112645375692,3.93214613621047e-05,9.34301658414674e-05,0.00880449175164536,-0.000210913137328637,-2.11943287204518e-05,0.000992326612915691,4.04954932196461e-05,4.69572914813928e-06,1.17393228703482e-06,0.000987630883767552,3.93215609326113e-05,3.93214613621047e-05,0,0.000986058025313068,9.95705066520521e-11,2.82574796414519e-06,8.78,-0.000839629853546666,-2.62027004477146e-05,6.11760191245875
659,0.0553581186466973,0.00171922418954401,0.0423228646217177,0.000801388974198514,3.62753662406732e-05,0.000126376194415917,0.00876763662983721,0.000898686751972319,8.80488204268552e-05,0.000987988761523197,3.74444633838085e-05,4.67607307672617e-06,1.16901826918154e-06,0.00098331268844647,3.62754451146269e-05,3.62753662406732e-05,0,0.000981861673796844,7.88739537278902e-11,6.45085274672791e-06,9.015,0.00366998196957715,0.000111635437088753,6.11743463684614
660,0.0553646412070705,0.00171928655503114,0.0423433922836131,0.000851964331549578,2.44281381657437e-05,0.000333329487059285,0.00554339413512832,0.00032621608764824,3.2238243651571e-05,0.000624901956938555,2.51673176174505e-05,2.9564770011018e-06,7.39119250275449e-07,0.000621945479937453,2.44281983671751e-05,2.44281381657437e-05,0,0.000620968354410824,6.02014313745602e-11,-3.74592163076175e-06,9.165,0.00132040491276314,4.05258666471635e-05,6.11792529176754
661,0.0553910783179709,0.00171932855400065,0.0426096569624664,0.000859014499862584,2.40957769628843e-05,3.16923986052328e-05,0.00542178841879722,0.000273399515836935,2.70640598318353e-05,0.000615028100031647,2.4818741760961e-05,2.89162061719926e-06,7.22905154299815e-07,0.000612136479414447,2.40958366066612e-05,2.40957769628843e-05,0,0.000611172648335932,5.96437769304265e-11,1.03241481089751e-06,9.095,0.00110473959949836,3.396128532435e-05,6.11991381549672
662,0.0553893424902705,0.00171936998255802,0.0425753499317517,0.000861239172991061,4.30174843637102e-05,6.19460217399043e-05,0.00965363126935681,0.000294829542077811,2.93018661883713e-05,0.00109418650918002,4.43047424790426e-05,5.14860357172356e-06,1.28715089293089e-06,0.00108903790560829,4.30175915861117e-05,4.30174843637101e-05,0,0.00108731720623375,1.0722240158462e-10,1.18103451123921e-06,9.03,0.00118656590039883,3.66066940751684e-05,6.11978326080675
663,0.055385797477446,0.00171944394552936,0.042519863445472,0.000846199344857893,4.12326708992766e-05,0.000127807422140928,0.00942242124245116,0.000797889580659397,7.84482704212181e-05,0.00106662034595996,4.24890931578873e-05,5.02529155516308e-06,1.25632288879077e-06,0.0010615950544048,4.12327702690965e-05,4.12326708992766e-05,0,0.00105994574756882,9.93698198744719e-11,5.26901760289055e-06,8.9,0.00324654167765218,9.90751178464879e-05,6.11951663002649
664,0.0553911772087023,0.00171951484279569,0.0425332484869288,0.00088212372049496,3.62262143051606e-05,9.45479381577466e-05,0.00793167226964144,0.000961222426680939,9.38313708948704e-05,0.000898085322504672,3.72838657061573e-05,4.23022540286771e-06,1.05755635071693e-06,0.000893855097101804,3.62263093554403e-05,3.62262143051606e-05,0,0.000892406048529598,9.50502797129882e-11,3.68835059566463e-06,8.795,0.00394039532147866,0.000119368957760627,6.11992125320526
665,0.0553959216977536,0.00171957713430889,0.0425313357276837,0.000938639355225983,4.63979030035697e-05,0.000159573637400704,0.00953089213875454,0.000855257908934478,8.40048066706602e-05,0.00107899087994019,4.76688270154126e-05,5.08314270518571e-06,1.27078567629643e-06,0.00107390773723501,4.63980413391162e-05,4.63979030035697e-05,0,0.00107205182111486,1.38335546441331e-10,1.28505135591264e-05,8.795,0.00348355116713101,0.000106203335495062,6.12027808780137
666,0.0554043996657045,0.00171965691908197,0.0425747917593579,0.000974931908485463,4.0754641337937e-05,9.28423398747343e-05,0.00805212390156315,0.000835935572201742,8.18796087556243e-05,0.000912444916057453,4.18283889931203e-05,4.29446627287241e-06,1.0736165682181e-06,0.000908150449784581,4.07547724249022e-05,4.07546413379369e-05,0,0.000906520264131063,1.31086965230159e-10,3.40330432535763e-06,8.945,0.00341464084059779,0.000103799871657467,6.12091569429016
667,0.0554082140005481,0.00171972700308293,0.0425693223005249,0.00101494351322598,5.38406651979183e-05,0.00014911600086287,0.0102080627721786,0.000959457429962063,9.41604157099782e-05,0.00115650892946951,5.52019284190175e-05,5.44430039040065e-06,1.36107509760016e-06,0.00115106462907911,5.38408533214174e-05,5.38406651979183e-05,0,0.00114891100247119,1.88123499112282e-10,6.77242648280114e-06,8.88,0.00391135550061584,0.000119124463802153,6.12120255058927
668,0.0554154644510157,0.00171981959432874,0.0425936573135127,0.0010538475245942,3.87409878930778e-05,0.000114185713898597,0.0070677308272505,0.00042438253706183,4.1929528044569e-05,0.0008011245953722,3.96834980914379e-05,3.7694566109956e-06,9.42364152748901e-07,0.000797355138761205,3.8741133938689e-05,3.87409878930778e-05,0,0.000795805499245485,1.46045611246356e-10,1.05070205285809e-05,8.88,0.00171816360514647,5.26897620430542e-05,6.12174780190433
669,0.055420291745582,0.00171988622183882,0.0426212932609977,0.00105605285889419,3.17031087750397e-05,8.00756708180186e-05,0.00577141374495214,-0.00032752249672678,-3.3134393117467e-05,0.00065460911509685,3.24727505122312e-05,3.07808746476259e-06,7.69521866190648e-07,0.000651531027632087,3.17032286460405e-05,3.17031087750396e-05,0,0.000650262903281087,1.19871000902076e-10,5.66264222306419e-06,9.18,-0.00129538757351008,-4.06602333874197e-05,6.12211081343686
670,0.0554195303855535,0.00171994074757879,0.0426306452021755,0.000990412342989731,3.73090780040168e-05,0.00012334057231844,0.00725327724990755,0.000993210519329396,9.66566400130734e-05,0.00082297456290651,3.82763053010823e-05,3.86841470056682e-06,9.67103675141705e-07,0.000819106148205943,3.73092016259406e-05,3.73090780040168e-05,0,0.000817613785085783,1.2362192378031e-10,1.41934052716832e-05,9.25,0.00408470805722169,0.000123295146186574,6.12205355999396
671,0.0554278248191595,0.00172000491698231,0.0426652731080974,0.00104875583759009,3.98155940955165e-05,0.000100266460674541,0.00729986632249567,0.000717086434296874,7.03155336018725e-05,0.000828836732053154,4.0789057759783e-05,3.89326220012675e-06,9.73315550031688e-07,0.000824943469853027,3.98157422097513e-05,3.98155940955165e-05,0,0.000823350846089207,1.48114234798432e-10,5.48133332373409e-06,9.645,0.00292582820425339,8.9022204577428e-05,6.12267727881221
672,0.0554325513946872,0.00172007339999992,0.042676019855003,0.00107824068989826,5.88602321403056e-05,0.000151201312821068,0.0104897545069715,0.0013270382746884,0.000129406545844131,0.00119125072082432,6.02590977717123e-05,5.59453597273489e-06,1.39863399318372e-06,0.00118565618485159,5.88604637785286e-05,5.88602321403055e-05,0,0.00118330177556598,2.31638223040936e-10,6.45125203281987e-06,9.495,0.0054459442384213,0.000164726163764903,6.12303269109089
673,0.0554414609509265,0.00172017464391955,0.0426984301245737,0.00114732488094777,4.48205746461909e-05,0.00012232457227481,0.00749652529387033,0.000404225306735796,3.99867223037449e-05,0.000851659231922832,4.58203114700711e-05,3.99814699326036e-06,9.9953674831509e-07,0.000847661084929572,4.4820774721756e-05,4.48205746461908e-05,0,0.000845868261943727,2.00075565246231e-10,1.10777401889657e-05,9.415,0.00163452853410471,5.01754370371023e-05,6.12370261402456
674,0.0554464320412949,0.00172025174313558,0.0427284631325003,0.00114144004808898,4.05894450603297e-05,0.000104783786517246,0.00682458602309653,0.000947365028828868,9.21612926407877e-05,0.00077587656792049,4.14995689421468e-05,3.6397793672848e-06,9.099448418212e-07,0.000772236788553206,4.05896241003256e-05,4.05894450603297e-05,0,0.000770613210750793,1.7903999590947e-10,8.26163630653706e-06,9.395,0.00389767234394828,0.000117580331706704,6.124076382847
675,0.055453220109884,0.0017203215671992,0.042749187916166,0.0011920556025055,5.94268454679553e-05,9.21297047289392e-05,0.0095589868954466,0.00127988698465235,0.000124628962138823,0.00108716340398704,6.07016632721431e-05,5.09812656796287e-06,1.27453164199072e-06,0.00108206527741907,5.94271316301524e-05,5.94268454679552e-05,0,0.00107968820360036,2.8616219719627e-10,2.3253323085215e-06,9.115,0.00526041509518961,0.000158842839996279,6.12458675025568
676,0.0554574093559602,0.00172042380048312,0.042723333150764,0.00125591231881407,5.99725308752132e-05,0.000114766467880167,0.00914690000393295,-0.000446727785830291,-4.51204507236866e-05,0.00103953396962018,6.11924392471386e-05,4.87834688533901e-06,1.21958672133475e-06,0.00103465562273484,5.99728525258039e-05,5.99725308752132e-05,0,0.00103225672149983,3.21650590663386e-10,4.20873825577987e-06,9.01,-0.00176962570373092,-5.54385201477288e-05,6.12490171276278
677,0.0554554020456474,0.00172052697865262,0.0427250344719574,0.00114952439808846,3.0717290060934e-05,5.37487303682318e-05,0.00512762381329406,0.000345032066117559,3.40405357990359e-05,0.000582895373465685,3.14011107523757e-05,2.73473282333284e-06,6.83683205833209e-07,0.000580160640642352,3.07174275465425e-05,3.07172900609335e-05,0,0.000578931949039935,1.37485608990996e-10,2.75330941834063e-06,8.9,0.00139895508797727,4.28175051917901e-05,6.12475079694017
678,0.055456364658183,0.00172057982857888,0.0427156141857191,0.0011521286365978,6.10520685765763e-05,0.000357255256479015,0.0101678745240899,0.000586374836614769,5.79619841780337e-05,0.00115559752376008,6.24080598897577e-05,5.42286666103406e-06,1.35571666525852e-06,0.00115017465709905,6.10523432244991e-05,6.10520685765761e-05,0,0.001147732574356,2.74647923097205e-10,-5.80345133292116e-06,8.74,0.00237286769845863,7.27723308207298e-05,6.12482316935743
679,0.0554810748493095,0.00172068487353656,0.0429476233587519,0.00114761246823268,5.96962217772502e-05,0.00015374309149282,0.00998201611999555,-0.000375657973031637,-3.7855047749351e-05,0.00114064655795883,6.10274208405688e-05,5.32374217431381e-06,1.33093554357845e-06,0.00113532281578452,5.96964852969904e-05,5.96962217772502e-05,0,0.00113293496691343,2.63519740134144e-10,8.3743102714678e-06,8.74,-0.00149140653000229,-4.66232502475126e-05,6.12668082658117
680,0.0554820825260578,0.00172078759192238,0.0429777975516591,0.00104866172868211,5.61511978343202e-05,0.000110117096648486,0.0102958116752295,0.000701069430958406,6.91558031273347e-05,0.00117756362534543,5.75241785940268e-05,5.49109981143129e-06,1.37277495285782e-06,0.001172072525534,5.6151403641169e-05,5.61511978343202e-05,0,0.00116982647762063,2.05806848830887e-10,2.87364504080292e-06,8.74,0.00284299515510095,8.6976799288475e-05,6.1267565758722
681,0.0554842141271809,0.00172088421620689,0.042960781598008,0.00106023465482939,5.64789337275867e-05,0.00015729061768255,0.0102402551349595,0.000687189323128812,6.77998996311858e-05,0.00117071864618309,5.78445130253007e-05,5.46146965526459e-06,1.36536741381615e-06,0.00116525717652783,5.64791456114845e-05,5.64789337275867e-05,0,0.00116299801917872,2.11883897817259e-10,8.27592820371443e-06,8.74,0.0027861511505871,8.52580296828518e-05,6.1269168115983
682,0.0554907251333592,0.00172098140991249,0.0429916254076315,0.00107013035120798,5.77045566555134e-05,0.000177868035555867,0.0103635145245492,0.000701526990085975,6.92064450128271e-05,0.00118563746661466,5.9086578978363e-05,5.5272079993877e-06,1.38180199984693e-06,0.00118011025861527,5.77047769785161e-05,5.77045566555134e-05,0,0.00117780207634905,2.20323002734796e-10,1.51236681134486e-05,8.74,0.00284461955402414,8.70384434551001e-05,6.12740624175029
683,0.055499072229244,0.00172108071838176,0.0430413970326028,0.00108018866413566,4.32639567958214e-05,7.09061365662645e-05,0.00769605075640967,-0.000171152163012064,-1.71927883545029e-05,0.000881467968131904,4.42902649339613e-05,4.1045605866578e-06,1.02614014666445e-06,0.000877363407545246,4.32641247872968e-05,4.32639567958214e-05,0,0.000875632849273416,1.67991475432869e-10,2.13534404691637e-06,8.96,-0.000681577138871901,-2.12335799873923e-05,6.12803366333199
684,0.0554960327205228,0.0017211551791436,0.0430170426242416,0.00101865902880383,5.50289459961622e-05,0.000157549404430433,0.0103943834286039,0.000746302637203982,7.35636279193626e-05,0.00118999456269042,5.64150535420295e-05,5.54367140308231e-06,1.38591785077058e-06,0.00118445089128734,5.50291356912589e-05,5.50289459961622e-05,0,0.00118224973344749,1.89695096687126e-10,7.82453362329966e-06,9.195,0.00302870188471018,9.25783151059828e-05,6.12780519773386
685,0.0555026844535785,0.00172124989249901,0.0430462550435689,0.00103575171817407,5.5989463813563e-05,0.000127807764822388,0.0103971475479995,0.000450488898334161,4.46575925542539e-05,0.00119107862205143,5.73759496455397e-05,5.54514560015743e-06,1.38628640003936e-06,0.00118553347645127,5.59896632455004e-05,5.5989463813563e-05,0,0.00118329389789873,1.99431937381468e-10,3.98725443076845e-06,9.195,0.00181770716090861,5.58889657381163e-05,6.12830517207886
686,0.055505065653515,0.00172134626435758,0.0430455385577096,0.00102297554938818,5.54521349618779e-05,0.00017266270942969,0.0104290602323126,0.000860493830122203,8.46398113364013e-05,0.00119474512350288,5.68428689491282e-05,5.56216569999019e-06,1.39054142499755e-06,0.00118918295780289,5.54523275241307e-05,5.54521349618779e-05,0,0.00118696487240441,1.92562252777852e-10,1.20176711627317e-05,9.165,0.00349972728543503,0.00010674855492602,6.12848414918725
