Timet,Wt,M_Vt,m_ENt,m_ECt,rt,j_NAt,j_Ct,j_It,j_CAt,j_EN_Ct,j_EC_Ct,j_EN_Mmt,j_EC_Mmt,j_EN_Gt,j_EC_Gt,j_Gt,j_VMt,j_EN_Rt,j_EC_Rt,Nt,Ct,It,j_Ot,L_allomt
136,0.0590590542963747,0.00190598524340456,0.00742884446673874,0.0231648331210268,0.00104816917286232,0,0.00915129789981321,0.0435407113181427,0.00240445461377676,0.000173524780667602,0.00110646043423506,4.88128317481204e-06,1.22032079370301e-06,0.00016864349749279,0.00110524011344135,0.00104816916930602,0,0.000126716731669607,5.70709439819868e-05,0,0.00330355975227262,3.58797961835614,0.00563290399246554,6.39295302869655
137,0.059189874399654,0.00190798303838063,0.00736157805881376,0.0244899104861804,0.00110324649444362,0.000144567163406715,0,0.044317385382033,0,0.000172101898069526,0.00117208813736803,4.89632884266008e-06,1.22408221066502e-06,0.000167205569226866,0.00117086405515736,0.00110324648876106,0,0.000123075711076953,6.76175661290855e-05,9.25640547198948e-06,0,5.13163347266214,0.00572693353266153,6.40258941660269
138,0.0591976980334325,0.00191008801397918,0.00743668982893324,0.0233516597504354,0.00106192577305179,0.000146415702797426,0.00920250069697564,0.0447578729497798,0.00245045144395489,0.000174665225712654,0.00112171666086394,4.90977688533696e-06,1.22744422133424e-06,0.000169755448827317,0.00112048921664261,0.00106192577036174,0,0.00012727841872464,5.85634461637671e-05,9.70902450108391e-06,0.00110508589989319,6.48215514720222,0.00577743930154898,6.40316550056914
139,0.0593464789728114,0.00191211638567002,0.00751509367027466,0.0247083039057412,0.00112566507863697,0.000109109318292258,0.00927357707220292,0.0452624708494563,0.00247464109371264,0.000177413490458025,0.00119442187843322,4.94665746842645e-06,1.23666436710661e-06,0.000172466832989598,0.00119318521406611,0.00112566507110577,0,0.000127440232028723,6.75201426117286e-05,3.57078273576139e-06,0.00263888504845429,7.54750882169906,0.00584800524630391,6.41411618656651
140,0.0594926173837904,0.00191426878831166,0.00755302622842743,0.0260214779745122,0.00118898672816245,7.86811812182376e-05,0.00934641000470591,0.0457567092949999,0.00249868658072904,0.000179519726661684,0.00126789203798268,4.99138150229783e-06,1.24784537557446e-06,0.000174528345159386,0.00126664419260711,0.00118898671943018,0,0.000126968878442856,7.76574727474155e-05,1.81300354582763e-06,0.000300761877179609,8.2550924038159,0.0059036790033927,6.42486384572308
141,0.0596368199879724,0.0019165448284951,0.00755747922563949,0.0272912250507723,0.00123295588117741,0.000149241272906694,0.00931224935746262,0.0455735464937373,0.00248900593338412,0.000178371831275075,0.00132190536051185,4.96699667800659e-06,1.24174916950165e-06,0.000173404834597068,0.00132066361134235,0.00123295587620132,0,0.000124086600656044,8.77077348813622e-05,1.00781218517131e-05,0.00428438074498243,8.55668524176863,0.00587257704836171,6.43546087820393
142,0.0597877315186212,0.00191890784371293,0.00763070856940342,0.0285036137086069,0.00127588477030053,5.97770011701527e-05,0,0.0453766200483314,0,0.000178996601443941,0.00137360880451571,4.94665746842645e-06,1.23666436710661e-06,0.000174049943975515,0.0013723721401486,0.00127588476486159,0,0.000123014554540374,9.648737499125e-05,1.18866805857594e-06,0,8.43173428205649,0.00584025453734694,6.44654217357239
143,0.0597858545153476,0.00192135614900633,0.00761246616336566,0.027180476214954,0.00122573665244912,0.000140921749351203,0.00928076320779793,0.0453486624120064,0.00247825236884869,0.000179117057305824,0.00131239881957284,4.95103515083689e-06,1.23775878770922e-06,0.000174166022154987,0.00131116106078513,0.00122573664605332,0,0.000125136557756131,8.54244144027109e-05,7.87411898435105e-06,0.00152914497287297,7.88875472609266,0.00582935188617308,6.44640440182606
144,0.0599356957129756,0.00192371122566058,0.00767756287859959,0.0283898956312646,0.00128253611954161,0,0.00934672032623806,0.0455187917250866,0.0024908237265737,0.000181542421047014,0.00137901691721285,4.98567522372077e-06,1.24641880593019e-06,0.000176556745823294,0.00137777049840692,0.00128253611030736,0,0.000125255303404721,9.52343876034906e-05,0,0.0026315479237704,6.96474973329992,0.00585857717213534,6.45739838192752
145,0.0600714787181604,0.00192617845479106,0.00759890347891497,0.0295510023228915,0.00133640259791554,0.000149300676135388,0,0.0456411498809911,0,0.000180880909557757,0.00144632980636206,5.0279913872265e-06,1.25699784680662e-06,0.000175852918170531,0.00144507280851525,0.0013364025883748,0,0.00012239681656737,0.000108670219596415,9.50983928040217e-06,0,5.75138689395367,0.00586715469016385,6.46735332356687
146,0.0600785703625495,0.00192875260468209,0.00766732518605271,0.0281629836778909,0.00128579886169621,0.000136260673895935,0.00943118742789554,0.0451954016847576,0.00248885332387897,0.00018311062055416,0.0013813854625552,5.03354835514139e-06,1.25838708878535e-06,0.000178077072199018,0.00138012707546641,0.00128579885454833,0,0.000126645119573478,9.43282205372157e-05,6.4889261826406e-06,0.000561736472478843,4.27808835095465,0.00580446831536222,6.46787305051429
147,0.060228775935959,0.00193123259258568,0.00772459720901413,0.0293191350053431,0.00133328324209548,0.000125860266279024,0,0.0441212794072673,0,0.000184325427355441,0.00143832538188874,5.03908488317222e-06,1.25977122079305e-06,0.000179286342472269,0.00143706561066794,0.00133328323503723,0,0.000125955014544979,0.000103782375239464,4.98611183403896e-06,0,2.67212498024426,0.00567313451726271,6.47887660443143
148,0.0602334424623614,0.00193380747263797,0.00776919248501748,0.0279351230497946,0.00128238165199662,0.000114660098753972,0.0094622708819587,0.0400504521060085,0.00231250200227962,0.00018610613863062,0.00137416023875499,5.04735107850642e-06,1.26183776962661e-06,0.000181058787552113,0.00137289840098536,0.0012823816451032,0,0.000129763523289897,9.05167555243294e-05,3.841694965285e-06,0.00250260035443904,1.04294053155645,0.00514371161369644,6.47921831800631
149,0.0603715420725006,0.00193628735185937,0.00780457054620812,0.0289191064040458,0.00132165523623647,0.000153904425342271,0.0094627389964087,0,0,0.000186647085128872,0.00142142773627245,5.04735107850642e-06,1.26183776962661e-06,0.000181599734050365,0.00142016589850282,0.00132165523169127,0,0.000128733525761477,9.85106665667354e-05,1.08777940001308e-05,0.00362461299183599,0,0,6.4893270519669
150,0.0603792105706138,0.00193884645617681,0.00787737310807787,0.0275481171792772,0.00126905455841931,0.000153931478793359,0.00944606244019743,0,0,0.000188802520141678,0.00135549011932966,5.04735107850642e-06,1.26183776962661e-06,0.000183755169063171,0.00135422828156003,0.00126905455152931,0,0.000132992988597817,8.51737296852894e-05,1.0888033746181e-05,0.000213219389226736,0,0,6.48988816080172
151,0.0603871648051901,0.0019413069581101,0.00795219894021642,0.0262343233529821,0.00121746388266056,0.000155475262396508,0.00946300740057472,0,0,0.000191006182890467,0.00129219905625193,5.04735107850642e-06,1.26183776962661e-06,0.000185958831811961,0.0012909372184823,0.00121746387712801,0,0.000137260278104621,7.34733410971238e-05,1.1499512459814e-05,0.00487864595007056,0,0,6.49047015311446
152,0.0603955496697818,0.00194367042921676,0.00803052075501917,0.0249763109625492,0.00116059883657604,0.000164043235226518,0,0,0,0.000192230513191491,0.00122472788881611,5.01961788320759e-06,1.2549044708019e-06,0.000187210895308283,0.0012234729843453,0.00116059883095425,0,0.000140786943575195,6.28741531497163e-05,1.69519141579258e-05,0,0,0,6.49108362709736
153,0.0604051321709893,0.00194592625085559,0.0081197215132265,0.0237791823341228,0.00110034325692106,7.66763462193237e-05,0.00931207856252819,0,0,0.000192718666364978,0.00115494592858269,4.96699667800659e-06,1.24174916950165e-06,0.000187751669686971,0.00115370417941319,0.00110034325163875,0,0.000143737941142669,5.33609275659983e-05,1.74922722300762e-06,0.0035808499800771,0,0,6.49178469220722
154,0.060405840221474,0.00194806743768419,0.00812410885929409,0.022646095977413,0.00104756879506305,1.57941596857462e-05,0.00926179515233173,0,0,0.000192187598532227,0.00109517595219794,4.94080436683399e-06,1.2352010917085e-06,0.000187246794165393,0.00109394075110623,0.00104756879164176,0,0.000145344043545127,4.63719593387403e-05,2.32971444638782e-07,0.00167404367940713,0,0,6.49183649246065
155,0.0604004054216477,0.00195010817234258,0.00807001449670953,0.021568931445144,0.000994918339631123,0.000158255218140197,0.00919904009350624,0,0,0.000189960573032589,0.00103688416516485,4.90679613002157e-06,1.22669903250539e-06,0.000185053776902567,0.00103565746613235,0.00099491833671907,0,0.00014525704436923,4.07391293126833e-05,1.53648010421569e-05,0.00305958938000766,0,0,6.49143888306529
156,0.0604102599777167,0.00195204837072751,0.00816101147632558,0.0205472531708996,0.0009591178676848,0.00013033569171699,0.00925526741288143,0,0,0.000193782433351271,0.000995492343218019,4.94080436683399e-06,1.2352010917085e-06,0.000188841628984437,0.000994257142126311,0.000959117866583886,0,0.000150476914700508,3.51392755076791e-05,5.93033688738523e-06,0.000423544479045532,0,0,6.49215983295132
157,0.0604173148738782,0.00195392061519846,0.00822516658599643,0.0195636789379904,0.000922875251938964,0.000152833832574964,0.00932022250370868,0,0,0.000196859080236831,0.000954519235020243,4.97132504643604e-06,1.24283126160901e-06,0.000191887755190395,0.000953276403758634,0.000922875251012536,0,0.000154972745491079,3.04011527193257e-05,1.13746602306733e-05,0.00368403400069076,0,0,6.49267593933731
158,0.0604268940019267,0.00195572384017848,0.00831302600659124,0.0186184659052888,0.000880173539823023,0.00013237067990151,0.00930116825093979,0.031349424509321,0.00196167456476523,0.000198896388654038,0.000907313512593173,4.9612089382816e-06,1.2403022345704e-06,0.000193935179715756,0.000906073210358603,0.000880173538766267,0,0.000158728238582275,2.58996715645736e-05,6.16541825937185e-06,0.00338683573987454,0.384675444251949,0.00405915536079295,6.4933766770621
159,0.0605496970651642,0.00195744521655381,0.0083820388070359,0.019679749180827,0.00091213169416036,0,0.00915130467133036,0.041908368345863,0.00234881706526961,0.00019693000144077,0.000942673761946706,4.88128317481204e-06,1.22032079370301e-06,0.000192048718265958,0.000941453441153003,0.000912131693438678,0,0.000155563450798224,2.93217476938981e-05,0,0.00332387501346673,1.99063881496234,0.00543025330076168,6.50235689633343
160,0.060681239917618,0.00195923066437541,0.00831747038805595,0.0210943315341135,0.00097096077333179,0.000147531944239229,0.0091426711556962,0.0435207918524546,0.00240289930377544,0.000194735119103286,0.00100823573327305,4.87674853857976e-06,1.21918713464494e-06,0.000189858370564706,0.0010070165461384,0.000970960770149545,0,0.000151019940846159,3.60557758873329e-05,1.04348029835412e-05,0.00296754669868016,3.61982326365015,0.005632878383749,6.51196978235447
161,0.0608314565422,0.00196113300049643,0.00839810922247329,0.0225009635344552,0.0010418872750208,0.000140826188535976,0,0.044624959387864,0,0.000198285227628379,0.00108597042004409,4.93051727054939e-06,1.23262931763735e-06,0.000193354710357829,0.00108473779072645,0.00104188726934408,0,0.000151679221402312,4.28505211856418e-05,7.98910322096661e-06,0,5.16120256249189,0.00576886567381718,6.52293917711416
162,0.0608392209980355,0.00196317628001427,0.00846841159950984,0.0214301151158959,0.000993547408798608,0,0.00921000257399484,0.0447894994960174,0.00245228414341628,0.000199602312180165,0.00103151683119739,4.91275321197355e-06,1.22818830299339e-06,0.000194689558968191,0.0010302886428944,0.000993547406583427,0,0.000154947663463779,3.67412362405506e-05,0,0.00261332557686748,6.50973425952124,0.00578185616471595,6.52350593228801
163,0.0609768457741478,0.00196512678872029,0.00839984841604574,0.0228626577053877,0.00106272904007773,9.7158267979769e-05,0.00929263084410351,0.0453572875499998,0.00247978591270095,0.000199257420441404,0.00110897215111901,4.95685576665985e-06,1.23921394166496e-06,0.000194300564674745,0.00110773293717734,0.00106272903439064,0,0.000151791405086973,4.50039025849482e-05,2.7376600894477e-06,0.00252222702704023,7.57351814813965,0.00586022104596455,6.53354782433265
164,0.0611262226986674,0.0019672151860261,0.0084254347653184,0.0242496781690192,0.00111732582999297,0.000106393969074333,0.00926220867683765,0.045306238126391,0.00247489186089196,0.000198728167053542,0.00117103436193147,4.94080436683399e-06,1.2352010917085e-06,0.000193787362686708,0.00116979916083976,0.00111732582562551,0,0.000149094330946037,5.24733350461516e-05,3.37175501693606e-06,0.0020588279371388,8.28005911432375,0.00584662053488755,6.54443903485276
165,0.0612761946246254,0.0019694132063666,0.00845787150929841,0.025573666877734,0.00117100383832968,0.000124564393919575,0.00925470941867917,0.0453015219211738,0.00247394315542699,0.000198853087299869,0.00123247225564889,4.93640246671324e-06,1.23410061667831e-06,0.000193916684833156,0.00123123815503222,0.00117100383326184,0,0.000147076532906833,6.02343215611366e-05,5.14297922387021e-06,0.00354177293458858,8.58120755884227,0.0058382416973402,6.55536508266096
166,0.0614279489413703,0.00197171939679051,0.00850604749553278,0.0268394018048431,0.00123395857576461,8.8481641837098e-05,0.0093391356298659,0.0456911511410015,0.00249573043623686,0.000201363280496234,0.00130385462580234,4.98138279421747e-06,1.24534569855437e-06,0.000196381897702016,0.00130260928010379,0.00123395856766007,0,0.000147023557127442,6.86507120887013e-05,2.24983345707467e-06,0.00390305922612539,8.4564407128726,0.00588092191548687,6.56641229784579
167,0.0615769880177078,0.00197415241684918,0.00851499094803536,0.028059944546132,0.00128062368957751,8.92035617105088e-05,0.00932064455554794,0.0455336037309033,0.00248856985110567,0.000200749438219709,0.00135901681655972,4.97132504643604e-06,1.24283126160901e-06,0.000195778113173273,0.00135777398529811,0.00128062368437148,0,0.000144553167096593,7.7150300684792e-05,2.29383170037319e-06,0.0063200824165805,7.9142612307806,0.00585337947317832,6.57725337485851
168,0.0617256308560367,0.00197668056320104,0.0085226384227885,0.0292229986215802,0.00132565016226871,0.000131916157278051,0.0093121601316316,0.0453572401397147,0.00248183689543251,0.000200361545115682,0.00141276589258415,4.96699667800659e-06,1.24174916950165e-06,0.000195394548437675,0.00141152414341465,0.00132565015669703,0,0.000142368543492327,8.5873986444914e-05,6.06832277274374e-06,0.00388557277748241,6.9916177482769,0.00582404420033231,6.58805728883304
169,0.0618783985830087,0.0019793009501104,0.00857102668708584,0.0303306167393643,0.00137647444049939,0.00012830179216322,0.00935567511448687,0.0453262250201483,0.00248536945418642,0.000202108519011586,0.00147216746720736,4.99138150229783e-06,1.24784537557446e-06,0.000197117137509288,0.00147091962183178,0.00137647443254617,0,0.000142058162022221,9.44451888801993e-05,5.44805780370294e-06,0.00118231622045421,5.77939610973195,0.00581374310820985,6.5991523633043
170,0.0620309118954408,0.00198202540727828,0.00861327450689386,0.0313870700776292,0.00142347404387639,0,0.0093914832801035,0.0450043246920111,0.00247833951427434,0.000203492776112229,0.00152774810916969,5.00979158618772e-06,1.25244789654693e-06,0.000198482984526041,0.00152649566127314,0.00142347403631505,0,0.000141544024736221,0.000103021624558141,0,0.00200250823857014,4.30825929316653,0.0057661295068784,6.61022024035258
171,0.0621692042464524,0.00198484676899984,0.00852491058035089,0.0323857022652674,0.00146407935262266,4.65450306280461e-05,0.00941800427661094,0.0440312216440377,0.00244817448767172,0.000201656521722496,0.00157958100944185,5.0238103225628e-06,1.2559525806407e-06,0.000196632711399934,0.00157832505686121,0.00146407934628158,0,0.000138069538871343,0.000114245710226893,8.20333697438125e-07,0.0022969646957673,2.70465230398271,0.00563559201983667,6.62024859519341
172,0.0623106743745974,0.00198775274217246,0.008481580528677,0.0333097016446947,0.00149938385177352,0.000107206960641454,0.00942655013439719,0.0401193450813298,0.00231174373557218,0.000200509423088693,0.00162486489606352,5.0279913872265e-06,1.25699784680662e-06,0.000195481431701467,0.00162360789821671,0.00149938384647811,0,0.000135506078900897,0.000124224051432316,3.294915802333e-06,0.00403829153490876,1.07785830840754,0.00513098658193793,6.63050002188182
173,0.0624505311268502,0.00199073314653539,0.00849751639235835,0.034058438101739,0.00152785114193864,0.000141597105610399,0.00942663586195565,0,0,0.000200644255176245,0.00166041910735386,5.0279913872265e-06,1.25699784680662e-06,0.000195616263789018,0.00165916210950706,0.00152785113824061,0,0.00013450221897949,0.00013131097104747,7.5393690567099e-06,0.00444658353663117,0,0,6.64062723599054
174,0.0624558653469413,0.00199377469044662,0.00854653829975034,0.0324641626447815,0.0014720050650779,0.000142451249683293,0.00944693871154712,0,0,0.000202753109069696,0.00158810928899078,5.03908488317222e-06,1.25977122079305e-06,0.000197714024186524,0.00158684951776999,0.0014720050529596,0,0.000138833824596219,0.000114844464136302,7.65629285156836e-06,0.00280857052318039,0,0,6.64101335055128
175,0.0624616138748314,0.00199670953688958,0.00859860633483442,0.0309316259616667,0.00141373842547223,0.000102362700188062,0.00944672073362212,0,0,0.000204489352878107,0.00151494164922253,5.03908488317222e-06,1.25977122079305e-06,0.000199450267994935,0.00151368187800173,0.00141373841434632,0,0.000142900733907939,9.99434630763508e-05,2.9549415252169e-06,0.00241693381955587,0,0,6.64142944276548
176,0.0624633626013261,0.00199953236188639,0.00861293416248046,0.0294629042010286,0.00135187010547576,5.18507923591294e-05,0.00941720346391224,0,0,0.000204705166591605,0.00144033039304673,5.0238103225628e-06,1.2559525806407e-06,0.000199681356269042,0.00143907444046609,0.00135187009483493,0,0.000145606555008834,8.72043451117922e-05,9.49355443444215e-07,0.00154324037848077,0,0,6.64155601735136
177,0.0624599935028203,0.00200223546991135,0.00857948211954124,0.0280612276991726,0.00128275744949792,9.92285439495931e-05,0,0,0,0.000202436789771301,0.00136023066655131,4.9756426955914e-06,1.24391067389785e-06,0.00019746114707571,0.00135898675587741,0.00128275743809054,0,0.000146150852423078,7.62293172621674e-05,2.83970784160621e-06,0,0,0,6.64131215759659
178,0.0624621412754578,0.00200480385237603,0.00859680424629863,0.0267336076692841,0.00121976278114901,0.000118898571742874,0.00925380821333248,0,0,0.00020170036410453,0.00128706980108933,4.93640246671324e-06,1.23410061667831e-06,0.000196763961637816,0.00128583570047265,0.00121976277310581,0,0.000147973452867264,6.6072927021453e-05,4.48900706274805e-06,0.00190171646677914,0,0,6.64146761667343
179,0.0624667669795414,0.00200724923749866,0.00863669249966105,0.0254733948428732,0.00116411717762641,0.000110345688171535,0.00921526874653503,0,0,0.000202223906427893,0.00122254804097385,4.91572509386817e-06,1.22893127346704e-06,0.000197308181334025,0.00122131910970038,0.0011641171723476,0,0.000150743495947377,5.7201937142316e-05,3.72819701339286e-06,0.00214832608715045,0,0,6.64180242643214
180,0.0624707581357751,0.00200958591081581,0.0086704293056606,0.0242726745288184,0.00111748008075818,0.000116105716723869,0.00923479772505667,0,0,0.000203867605091406,0.0011685699105084,4.92609144642658e-06,1.23152286160665e-06,0.000198941513644979,0.00116733838764679,0.00111748007766168,0,0.000154242311479854,4.98583098706164e-05,4.22985745043562e-06,0.00227494914851881,0,0,6.64209130107837
181,0.062475604265622,0.00201183158304172,0.00871179646558424,0.0231218528669009,0.00107427144513049,0.00011657079055225,0.00927304419510846,0,0,0.000206112530267478,0.00111891971325388,4.94665746842645e-06,1.23666436710661e-06,0.000201165872799052,0.00111768304888678,0.00107427144292325,0,0.000158195015797055,4.34116058881137e-05,4.22793815677214e-06,0.00191338990752416,0,0,6.64244204967113
182,0.0624807031305157,0.0020139928362638,0.00875527140590759,0.0220171644526529,0.00102433919085307,0,0.00924253165263679,0.032107759010066,0.00198876953154682,0.000206871715800728,0.00106300704902024,4.93051727054939e-06,1.23262931763735e-06,0.000201941198530178,0.00106177441970261,0.00102433918839287,0,0.000160967631843575,3.74352312322971e-05,0,0.00168949939617267,0.420559073574895,0.00414016302170221,6.64281108110414
183,0.0625936437078255,0.00201605584805608,0.00868430219113846,0.0229540655988682,0.00105802597229287,0.000152938873035153,0.0091867673666146,0.0421562207658424,0.00236088297634588,0.000203807497822735,0.00110168072132087,4.90530409663119e-06,1.2263260241578e-06,0.000198902193726104,0.00110045439529672,0.00105802597097772,0,0.000156581155315063,4.24284242743443e-05,1.23297905655555e-05,0.00034414410579406,2.02416606275871,0.00544099481271111,6.65098271620732
184,0.0627457631842387,0.00201818888750491,0.00876516838886497,0.0242271674381668,0.00111985238718438,0,0.00925820488767363,0.0440829065904506,0.002433681500032,0.000206719214685381,0.00116988609039945,4.94080436683399e-06,1.2352010917085e-06,0.000201778410318547,0.00116865088930774,0.00111985238193867,0,0.000156984316660144,4.87985071786913e-05,0,0.000638133797264901,3.65096005833388,0.00568541001543528,6.66198164206618
185,0.0628854397797912,0.00202044896114838,0.00868991936442937,0.0255077506529698,0.00117345820642958,0,0,0.0447746148816475,0,0.000204733013859415,0.00123184876876423,4.94665746842645e-06,1.23666436710661e-06,0.000199786356390988,0.00123061210439712,0.00117345820163239,0,0.00015284802970338,5.71539025747583e-05,0,0,5.19007773790617,0.00576707140259424,6.67207339632055
186,0.0628773330889906,0.00202281987356251,0.0086125523201116,0.0242974081171916,0.00112818813261468,0.00011074300165929,0.00932060389735672,0.0453138222418705,0.00248128209298813,0.000204362404994224,0.00118049108505172,4.97132504643604e-06,1.24283126160901e-06,0.000199391079947788,0.00117924825379011,0.00112818812968317,0,0.000154263555643462,5.10601239973245e-05,3.65818354470526e-06,0.00591254393832893,6.53663077512494,0.00583039256774925,6.67148787668577
187,0.0630323063247339,0.00202510199493828,0.00864805353753671,0.0256167411892345,0.00118229618598617,0.000143608025148493,0.0093119112712789,0.0454514912632516,0.00248493366262537,0.000204549703634185,0.0012420961036994,4.96699667800659e-06,1.24174916950165e-06,0.000199582706956179,0.0012408543545299,0.0011822961810085,0,0.000152290861129752,5.8558173321722e-05,8.41696240926911e-06,0.00308469114664201,7.59885380578784,0.00585545862766542,6.68267691533048
188,0.0631910026321607,0.00202749626530313,0.00871394907335416,0.0268819945287446,0.00122872308835141,0.000106825292738932,0.00926072345194059,0.0453222812085128,0.00247527346120043,0.000204626386274594,0.00129555005045568,4.94226937107241e-06,1.2355673427681e-06,0.000199684116903522,0.00129431448311291,0.00122872308403462,0,0.000150535194709338,6.55913988949187e-05,3.40165434549081e-06,0.00061414513934172,8.30435808576175,0.00583134340107239,6.69412566092955
189,0.0633450319074603,0.00202998749677585,0.00874092262463975,0.0280877196711563,0.00127867919673046,0.000142263170169782,0.00927169070743067,0.0453963041807082,0.00247887205216136,0.0002050149132689,0.00135348809446567,4.94665746842645e-06,1.23666436710661e-06,0.000200068255800474,0.00135225143009857,0.00127867919093909,0,0.000148921089652557,7.35722388992722e-05,8.22587512093603e-06,0.00112655668561141,8.60506466426741,0.00583335766473626,6.70522893990175
190,0.0635030971752385,0.0020325831995576,0.00880102302630758,0.0292434034610343,0.00133054135298437,0.000100658166869734,0.00930926568394384,0.0455518513051471,0.00248797453365694,0.000206799539025905,0.00141318669945698,4.96555151572739e-06,1.24138787893185e-06,0.000201833987510177,0.00141194531157805,0.00133054134590586,0,0.000148612335420994,8.14039653394454e-05,2.94150056271124e-06,0.00325667314464517,8.48048088492075,0.00584657864293749,6.71661419770417
191,0.0636570608071047,0.00203528763555799,0.00881692263094523,0.0303525453064328,0.001377285137608,0.000115271835719643,0.00932814857431495,0.0455755231596293,0.00249074855955567,0.000207205865134736,0.00146843008773849,4.9756426955914e-06,1.24391067389785e-06,0.000202230222439145,0.00146718617706459,0.00137728513109948,0,0.000147138818732334,8.99010456445761e-05,4.04095263896643e-06,0.00315812344327577,7.93909692639984,0.00584282045424706,6.72769532410691
192,0.0638127530025275,0.0020380908069692,0.0088452701218902,0.031413970609791,0.0014154646974127,4.00492715293373e-05,0,0.0453230299387325,0,0.000206960068013345,0.00151450244268158,4.96265764387817e-06,1.24066441096954e-06,0.000201997410369467,0.00151326177827061,0.00141546469253553,0,0.000145378823775827,9.77970854850478e-05,6.85538592151354e-07,0,7.01780721079858,0.00580438050333679,6.73889216142213
193,0.0638076572442277,0.00204097565255659,0.00879668009920782,0.0299430201776422,0.00135292388535345,9.30592010676658e-05,0.00927379190672276,0.0449392958286836,0.0024639384824504,0.00020566957476437,0.00144066800590786,4.94665746842645e-06,1.23666436710661e-06,0.000200722917295944,0.00143943134154075,0.00135292387401949,0,0.000146605965049927,8.65074669712657e-05,2.51673366590538e-06,0.00311502491998205,5.8067147641113,0.00574932152673296,6.73852583049392
194,0.0639598331882483,0.00204373693726636,0.00880411385543802,0.031003636747261,0.00140127748305097,0,0.00931889915809755,0.0446856917256876,0.00246016400407745,0.000206503550078161,0.00149784685372827,4.97132504643604e-06,1.24283126160901e-06,0.000201532225031725,0.00149660402246666,0.00140127747554252,0,0.000145481127733751,9.53265465434216e-05,0,0.00159617750454702,4.33772476539411,0.00572506828749599,6.74946164432677
195,0.0641014279612832,0.00204660077981783,0.00871620631381639,0.0320083030914326,0.00144252109217601,0.000107974714920153,0.0093420077196884,0.0437514761947922,0.00243099894826459,0.00020470755628017,0.00154965737860258,4.98567522372077e-06,1.24641880593019e-06,0.000199721881056449,0.00154841095979665,0.00144252108602089,0,0.000142021038955966,0.000105889873446915,3.41743587832119e-06,0.000609262221879728,2.73645790669113,0.00559987735020515,6.75962960555757
196,0.0642531559578901,0.00204955304460998,0.0087347190960653,0.0329387728948627,0.00148597191292361,0,0.009393743476261,0.0401886340252103,0.00231124273834317,0.000205877532878099,0.00160168138962541,5.01119909145084e-06,1.25279977286271e-06,0.000200866333786648,0.00160042858985255,0.00148597190546277,0,0.000141427459138978,0.000114456683978002,0,0.00166642882433834,1.11203787820438,0.0051399003014308,6.77051728095594
197,0.0643855069790803,0.00205259862286832,0.00864314672916825,0.0337023991677927,0.0015141538361129,0.000131518610661161,0.00940251309994166,0,0,0.000203657746209046,0.00163928426705579,5.01541412189875e-06,1.25385353047469e-06,0.000198642332087147,0.00163803041352532,0.00151415383267743,0,0.000138076179473096,0.00012387658065067,5.81329393033291e-06,0.0027089190152348,0,0,6.7800078049205
198,0.0643899624759701,0.00205570657294713,0.0086821891013701,0.0321235732063364,0.00145610448202288,0.000166377592184565,0.00941102035772779,0,0,0.000205264180750074,0.00156570533470488,5.01961788320759e-06,1.2549044708019e-06,0.000200244562866866,0.00156445043023408,0.00145610446959132,0,0.000142000386764739,0.000108345959972521,1.90293022181533e-05,0.00493257325695185,0,0,6.78032718779536
199,0.0643986340742351,0.00205869989650173,0.00875846068642858,0.0306086039566824,0.00139620447813161,0,0,0,0,0.000207223346115322,0.00149112220289972,5.01119909145084e-06,1.25279977286271e-06,0.000202212147023871,0.00148986940312686,0.00139620446700327,0,0.000146363970923047,9.36649355649027e-05,0,0,0,0,6.78094877275496
200,0.0643891305738461,0.00206157426251635,0.00867073631211207,0.0291590443258774,0.00133470609937739,0,0.00935743558760233,0,0,0.000205252768544053,0.00141941849556581,5.00132049320943e-06,1.25033012330236e-06,0.000200251448050843,0.00141816816544251,0.00133470608928083,0,0.000146863206934732,8.34620756796725e-05,0,0.000186772019061226,0,0,6.7802675551861
201,0.0643799724466966,0.00206432585825885,0.00858608754516741,0.0277758229441096,0.00127031450704899,0.000109154197128291,0,0,0,0.000202514125934787,0.00134554240292465,4.97132504643604e-06,1.24283126160901e-06,0.00019754280088835,0.00134429957166304,0.00127031449749762,0,0.000146730223425102,7.39850737325276e-05,3.53156147137574e-06,0,0,0,6.77961106384093
202,0.0643833631011122,0.00206694820134387,0.00861387778587609,0.0264615830767131,0.00121006725221166,3.31313263385064e-05,0.00926046232203462,0,0,0.000202374051271858,0.00127539475029405,4.94080436683399e-06,1.2352010917085e-06,0.000197433246905024,0.00127415954920234,0.0012100672451424,0,0.000149030559020612,6.40923037614652e-05,5.44390067331485e-07,0.00104464894036466,0,0,6.77985412304641
203,0.0643785946401076,0.00206944934767434,0.00856833919263804,0.0252118511046815,0.00114670933375806,0.000130571456253504,0.00916842621768948,0,0,0.000199684357186173,0.00120403041590927,4.89032353167867e-06,1.22258088291967e-06,0.000194794033654494,0.00120280783502635,0.00114670932703941,0,0.000148925662496808,5.60985077199985e-05,6.18052563586966e-06,0.00394169593755221,0,0,6.77951229454942
